HRS2008Q628,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q628A Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X510 ... 54 0. Value of Breakpoint 1 20. Value of Breakpoint 2 21. Value of Breakpoint 1 40. Value of Breakpoint 2 41. Value of Breakpoint 1 60. Value of Breakpoint 3 61. Value of Breakpoint 2 81. Value of Breakpoint 17151 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q629,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q629A ... 9 19. Value of Breakpoint 1 20. Value of Breakpoint 2 39. Value of Breakpoint 1 40. Value of Breakpoint 2 59. Value of Breakpoint 1 60. Value of Breakpoint 2 79. Value of Breakpoint 48 96. Greater than Maximum Breakpoint 17151 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q630,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q630A ... 46 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 17171 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q631,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q504A (Could you tell me a little more about this plan?) I would like to know what type of plan this is. ^FLParenAIn some retirement plans\, call them Type A\, benefits are usually based on a formula involving age\, years of service and salary. In other plans\, call them Type B\, money is accumulated in an account for you.[)] Is your plan Type A or Type B? If R has multiple plans of different types\, record them as separate plans rather than combining them as 'both'. 401-K\, 403-B\, 457\, ESOP\, IRA\, SRA\, (TSP) thrift/savings\, stock/profit sharing\, money purchase plans\, SEP/Simple\, 401A\, and cash balance plans are all type B retirement plans Type A plans are often called 'defined benefit' plans Type B plans are often called 'defined contribution' ... 197 1. TYPE A (FORMULA) 502 2. TYPE B (ACCOUNT) 9 3. BOTH A & B 80 8. DK (Don't Know); NA (Not Ascertained) 3 9. RF (Refused) 16426 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q632,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q506_PlanType (Is it a 401(k)\, a Supplemental Retirement Account (SRA)\, defined benefit\, defined contribution\, or what?) (What does your employer call it?) If R has multiple plans of different types\, record the most important plan rather than combining them as 'combination plan.' ... 224 1. 401K PLAN 61 2. SUPPLEMENTAL RETIREMENT ACCOUNT (SRA) 87 3. DEFINED BENEFIT PLAN 52 4. DEFINED CONTRIBUTION PLAN 3 5. 401A PLAN 50 6. 403B PLAN 18 7. 457 PLAN 38 8. THRIFT/SAVINGS PLAN (TSP) 42 9. PROFIT-SHARING PLAN 25 10. EMPLOYEE STOCK OWNERSHIP PLAN (ESOP) 1 11. MONEY PURCHASE PLAN 12. PORTABLE CASH OPTION PLAN 21 13. EMPLOYEE STOCK PURCHASE PLAN (ESPP) 4 14. SEP OR SIMPLE PLAN 2 15. COMBINATION PLAN 8 16. CASH BALANCE PLAN 4 95. IRA/Keogh mentioned 8 96. Not a pension; health savings account/medical plan/flexible spending account/disability mentioned 32 97. OTHER (SPECIFY) 108 98. DK (Don't Know); NA (Not Ascertained) 3 99. RF (Refused) 16426 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q633,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].Q505_Consistency ... 69 1. TYPE A CONSISTENT 415 2. TYPE B CONSISTENT 3. CASH BALANCE 308 4. INCONSISTENT 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16425 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q634,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q507_ Sometimes people are not sure about the type of retirement plans they have. We are interested in how certain you are about the type of plans you have. Are you very certain\, somewhat certain or not certain at all that your plan is (a) [PENSION PLAN TYPE]? ... 537 1. VERY CERTAIN 125 2. SOMEWHAT CERTAIN 43 3. NOT CERTAIN AT ALL 3 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16509 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q635,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q510_ Was your plan terminated\, did the firm freeze the benefits from that plan\, have you not contributed to the plan (since [CURRENT IW MONTH\, YEAR 2 YEARS AGO/R's LAST IW MONTH\, YEAR])\, or what? ... 1 1. TERMINATED PLAN 2. FROZEN BENEFITS 2 3. STOPPED CONTRIBUTING 3 4. Contribution levels changed 3 5. Required age or years of service changed 2 6. Benefits formula changed 7. OTHER (SPECIFY) 3 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17203 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q636,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q508_ Is this the new pension plan that was offered to you by your employer (business)? ... 11 1. YES 3 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17203 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q637,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q509_PensionChgd Have the rules that govern [that plan/your [NAME OF PLAN per {Q506}]]'s benefits or the age you can receive them changed since [CURRENT IW MONTH\, YEAR 2 YEARS AGO/R's LAST IW MONTH\, YEAR]? NOTE: FOR THE FILL\, USE THE PLAN NAME FROM (Q506) IF THE PLAN NAME AND PLAN TYPE (Q504) ARE IN AGREEMENT. USE plan IF THEY ARE CONTRADICTORY. NOTE: FOR THE FILL\, USE THE PLAN NAME FROM (Q506) IF THE PLAN NAME AND PLAN TYPE (Q504) ARE IN AGREEMENT. USE plan IF THEY ARE CONTRADICTORY. ... 14 1. YES 156 5. NO 7. DENIES BEING COVERED BY THE PLAN 13 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17034 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q638,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q511_ In what month and year did your employer close/terminate/freeze this plan? Month entered must be before or in [System Month]\, [System Date] Month: Year: ... 1. JAN 2. FEB 3. MAR 4. APR 5. MAY 6. JUN 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 1 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 17216 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q639,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q512_ In what month and year did your employer close/terminate/freeze this plan? Month entered must be before or in [System Month]\, [System Date] Month: [MONTH PLAN END] Year: ... 1 2004. Actual Value 9998. DK (Don't Know); NA (Not Ascertained) 9999. RF (Refused) 17216 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q640,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q513_ Are you still accumulating benefits or years of service with this frozen plan? ... 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17217 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q641,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q514_ Did your employer offer a new replacement plan or enhance an existing plan? ... 1. YES 1 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17216 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q642,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q515_ Do you still expect to receive benefits [either from the frozen plan or from its replacement?/from that plan?] ... 14 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17203 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q643,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q516YQ517BP ... 1. Q515 NOT EQUAL YES 17217 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q644,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q517AYrsInPension For how many years altogether have you been included in this plan? Include years with other employers if same plan 0-50 Years in plan User Note: The code definition on the interview screen was 1-50; however\, responses of 0-94 were allowed by the program. ... ----------------------------------------------------------------- N Min Max Mean SD Miss 761 0 47 12.77 9.22 16429 ----------------------------------------------------------------- 26 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused)
HRS2008Q645,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q518_ When you became eligible to participate in the company's retirement/pension plans\, were you given a choice of whether to participate or were you enrolled automatically? ... 361 1. HAD CHOICE TO PARTICIPATE 225 2. WAS ENROLLED AUTOMATICALLY 16 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16615 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q646,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q519AAgeRecBenfts At what age do you expect to start receiving benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_]? If R mentions age and some number of months\, e.g.\, 59 and 1/2\, enter age here and go to the next screen to enter months. 40-94 Age 96 Answer in years 97 Receiving benefits now ... ----------------------------------------------------------------- N Min Max Mean SD Miss 654 52 80 64.73 4.03 16429 ----------------------------------------------------------------- 2 96. ANSWER IN YEARS 25 97. RECEIVING BENEFITS NOW 106 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused)
HRS2008Q647,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q520A If R reports AGE and months\, enter number of months If R did not mention months\, press [ENTER] to continue ... 55 1-12. NUMBER OF MONTHS 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 17162 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q648,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q521A 'Expected age to start receiving benefits' in years 0-40 years ... 1 1. Actual Value 1 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 17215 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q649,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q522_ Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan. Once you become eligible to receive benefits\, can you take some or all of your benefits as a one time cash payment? ... 475 1. YES 121 5. NO 59 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16562 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q650,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q523_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) Can you take all of your benefits as a one time cash payment or only some? ... 437 1. ALL 31 5. ONLY SOME 7 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16742 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q651,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q524_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) Once you become eligible to receive benefits\, can you keep some money in your account to take out whenever you want? ... 401 1. YES 168 5. NO 86 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16562 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q652,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q525_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) (Once you become eligible to receive benefits\,) can you receive regular payments for as long as you live? ... 403 1. YES 184 5. NO 68 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16562 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q653,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q526_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) (Once you become eligible to receive benefits\,) can you receive regular payments for a fixed period of time? ... 115 1. YES 81 5. NO 56 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16965 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q654,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q527_[1] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply User Note: The following codes are assigned to Q527 based on Respondents responses to Q522-Q526. 1. ONE TIME (LUMP SUM) PAYMENT: IF R REPORTED CAN TAKE SOME OR ALL OF BENEFITS AS ONE TIME CASH BENEFITS ONLY Q522=1 and Q524=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER: IF R REPORTED CAN KEEP MONEY IN ACCOUNT ONLY Q524=1 and Q522=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY): IF R REPORTED CAN RECEIVE REGULAR PAYMENTS ONLY (Q525=1 or Q526=1) and Q522=(5 or DK or RF) and Q524=(5 or DK or RF) ... 169 1. ONE TIME (LUMP SUM) PAYMENT 89 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 333 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 35 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16591 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q655,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q527_[2] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? User Note: The following codes are assigned to Q527 based on Respondents responses to Q522-Q526. 1. ONE TIME (LUMP SUM) PAYMENT: IF R REPORTED CAN TAKE SOME OR ALL OF BENEFITS AS ONE TIME CASH BENEFITS ONLY Q522=1 and Q524=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER: IF R REPORTED CAN KEEP MONEY IN ACCOUNT ONLY Q524=1 and Q522=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY): IF R REPORTED CAN RECEIVE REGULAR PAYMENTS ONLY (Q525=1 or Q526=1) and Q522=(5 or DK or RF) and Q524=(5 or DK or RF) ... 1. ONE TIME (LUMP SUM) PAYMENT 3 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 6 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17208 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q656,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q527_[3] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply User Note: The following codes are assigned to Q527 based on Respondents responses to Q522-Q526. 1. ONE TIME (LUMP SUM) PAYMENT: IF R REPORTED CAN TAKE SOME OR ALL OF BENEFITS AS ONE TIME CASH BENEFITS ONLY Q522=1 and Q524=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER: IF R REPORTED CAN KEEP MONEY IN ACCOUNT ONLY Q524=1 and Q522=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY): IF R REPORTED CAN RECEIVE REGULAR PAYMENTS ONLY (Q525=1 or Q526=1) and Q522=(5 or DK or RF) and Q524=(5 or DK or RF) ... 1. ONE TIME (LUMP SUM) PAYMENT 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 3 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17214 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q657,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q527_[3] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply User Note: The following codes are assigned to Q527 based on Respondents responses to Q522-Q526. 1. ONE TIME (LUMP SUM) PAYMENT: IF R REPORTED CAN TAKE SOME OR ALL OF BENEFITS AS ONE TIME CASH BENEFITS ONLY Q522=1 and Q524=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER: IF R REPORTED CAN KEEP MONEY IN ACCOUNT ONLY Q524=1 and Q522=(5 or DK or RF) and Q525=(5 or DK or RF) and Q526=(5 or DK or RF) 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY): IF R REPORTED CAN RECEIVE REGULAR PAYMENTS ONLY (Q525=1 or Q526=1) and Q522=(5 or DK or RF) and Q524=(5 or DK or RF) ... 1. ONE TIME (LUMP SUM) PAYMENT 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17217 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q658,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q531AFormOfBenfts [Assuming you take it all/For the part that you take] as a regular payment\, how much do you expect to take as regular payments\, either as a percent of your pay at retirement or as an amount per month or year? ... 54 1. PERCENT OF PAY 281 2. AMOUNT PER MONTH/YEAR 69 8. DK (Don't Know); NA (Not Ascertained) 2 9. RF (Refused) 16811 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q659,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q532A ENTER percent of final pay at retirement Do not probe DK/RF 1-100 percent Percent: ... ----------------------------------------------------------------- N Min Max Mean SD Miss 43 1 100 25.23 23.40 17163 ----------------------------------------------------------------- 10 998. DK (Don't Know); NA (Not Ascertained) 1 999. RF (Refused) Blank. INAP (Inapplicable); Partial Interview
HRS2008Q660,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q533_ Question text: Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X510 ORDER OF ENTRY POINT ASSIGNMENTS AND PROCEDURES CORRESPOND ... 8 0. Value of Breakpoint 1 20. Value of Breakpoint 1 21. Value of Breakpoint 1 41. Value of Breakpoint 17206 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q661,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q534_ ... 1 20. Value of Breakpoint 2 39. Value of Breakpoint 1 59. Value of Breakpoint 7 96. Greater than Maximum Breakpoint 17206 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q662,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q535_ ... 7 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 17209 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q663,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q536A [How much are you receiving?/How much do you expect or plan to receive?] Do not probe DK/RF AMOUNT: PER: ... 196 0-70000. Actual Value 173 99999998. DK (Don't Know); NA (Not Ascertained) 8 99999999. RF (Refused) 16840 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q664,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q537A PROBE if necessary: Is that per month or year? AMOUNT: [AMT EXPECTED BENEFITS] PER: ... 161 4. MONTH 28 6. YEAR 1 7. OTHER(SPECIFY); including total amount or lump sum 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 17027 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q665,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q538_ Do you expect (does it amount to) less than $____ per year\, more than $____ per year\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $6\,000\, $12\,000\, $24\,000\, $36\,000 RANDOM ENTRY POINTS: $12\,000\, $24\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X501 ... 105 0. Value of Breakpoint 10 6000. Value of Breakpoint 11 6001. Value of Breakpoint 9 12000. Value of Breakpoint 21 12001. Value of Breakpoint 6 24000. Value of Breakpoint 9 24001. Value of Breakpoint 10 36001. Value of Breakpoint 17036 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q666,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q539_ ... 15 5999. Value of Breakpoint 10 6000. Value of Breakpoint 13 11999. Value of Breakpoint 9 12000. Value of Breakpoint 22 23999. Value of Breakpoint 6 24000. Value of Breakpoint 7 35999. Value of Breakpoint 99 999996. Greater than Maximum Breakpoint 17036 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q667,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q540_ ... 84 98. DK (Don't Know); NA (Not Ascertained) 10 99. RF (Refused) 17123 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q668,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q541_ [Do /When you become eligible to receive benefits\, do ] you expect to receive pension benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_] for as long as you live? ... 288 1. YES 49 5. NO 25 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 16855 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q669,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q542_ For how many years do you expect to receive benefits? 0-100 Years ... ----------------------------------------------------------------- N Min Max Mean SD Miss 73 0 50 13.88 9.15 17103 ----------------------------------------------------------------- 41 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused)
HRS2008Q670,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q543A How much do you plan to take as a one-time payment? ... ----------------------------------------------------------------- N Min Max Mean SD Miss 87 100 800000 118885.06 160409.93 17048 ----------------------------------------------------------------- 77 99999998. DK (Don't Know); NA (Not Ascertained) 5 99999999. RF (Refused)
HRS2008Q671,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q544_ Do you expect less than $____\, more than $____\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X502 ... 31 0. Value of Breakpoint 1 5000. Value of Breakpoint 7 5001. Value of Breakpoint 5 20000. Value of Breakpoint 15 20001. Value of Breakpoint 16 50001. Value of Breakpoint 1 150000. Value of Breakpoint 5 150001. Value of Breakpoint 17136 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q672,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q545_ ... 3 4999. Value of Breakpoint 1 5000. Value of Breakpoint 7 19999. Value of Breakpoint 5 20000. Value of Breakpoint 16 49999. Value of Breakpoint 16 149999. Value of Breakpoint 1 150000. Value of Breakpoint 32 9999996. Greater than Maximum Breakpoint 17136 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q673,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q546_ ... 1 97. Data Not Available 24 98. DK (Don't Know); NA (Not Ascertained) 5 99. RF (Refused) 17187 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q674,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q547_ How much do you expect to leave in the account to take out later? ... ----------------------------------------------------------------- N Min Max Mean SD Miss 53 0 1400000 137068.87 215292.42 17125 ----------------------------------------------------------------- 38 99999998. DK (Don't Know); NA (Not Ascertained) 1 99999999. RF (Refused)
HRS2008Q675,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q548_ Q548-Q550 Unfolding Sequence Question text: Do you expect less than $____\, more than $____\, or what? PROCEDURES: 1Up1Down 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT LX506_R ORDER OF ENTRY POINT ASSIGNMENTS AND PROCEDURES CORRESPOND ... 22 0. Value of Breakpoint 3 5000. Value of Breakpoint 3 5001. Value of Breakpoint 1 20000. Value of Breakpoint 2 20001. Value of Breakpoint 2 50000. Value of Breakpoint 4 50001. Value of Breakpoint 1 100001. Value of Breakpoint 1 150000. Value of Breakpoint 17178 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q676,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q549_ ... 6 4999. Value of Breakpoint 3 5000. Value of Breakpoint 3 19999. Value of Breakpoint 1 20000. Value of Breakpoint 2 49999. Value of Breakpoint 2 50000. Value of Breakpoint 4 99999. Value of Breakpoint 1 149999. Value of Breakpoint 1 150000. Value of Breakpoint 16 99999996. Greater than Maximum Breakpoint 17178 Blank. INAP (Inapplicable); Partial Interview
HRS2008Q677,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q550_ ... 15 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 17201 Blank. INAP (Inapplicable); Partial Interview
